12.12.2022 23:00:54	1000.646973
12.12.2022 23:00:55	1000.646973
12.12.2022 23:00:56	1000.646973
12.12.2022 23:00:57	1000.646973
12.12.2022 23:00:58	1000.646973
12.12.2022 23:00:59	1000.646973
12.12.2022 23:01:00	1000.646973
12.12.2022 23:01:01	1000.646973
12.12.2022 23:01:02	1000.646973
12.12.2022 23:01:03	1000.646973
12.12.2022 23:01:04	1000.646973
12.12.2022 23:01:05	1000.646973
12.12.2022 23:01:06	1000.646973
12.12.2022 23:01:07	1000.646973
12.12.2022 23:01:08	1000.646973
12.12.2022 23:01:09	1000.646973
12.12.2022 23:01:10	1000.646973
12.12.2022 23:01:11	1000.646973
12.12.2022 23:01:12	1000.646973
12.12.2022 23:01:13	1000.646973
12.12.2022 23:01:14	1000.646973
12.12.2022 23:01:15	1000.646973
12.12.2022 23:01:16	1000.646973
12.12.2022 23:01:17	1000.646973
12.12.2022 23:01:18	1000.646973
12.12.2022 23:01:19	1000.646973
12.12.2022 23:01:20	1000.646973
12.12.2022 23:01:21	1000.646973
12.12.2022 23:01:22	1000.646973
12.12.2022 23:01:23	1000.646973
12.12.2022 23:01:24	1000.646973
12.12.2022 23:01:25	1000.646973
12.12.2022 23:01:26	1000.646973
12.12.2022 23:01:27	1000.646973
12.12.2022 23:01:28	1000.646973
12.12.2022 23:01:29	1000.646973
12.12.2022 23:01:30	1000.646973
12.12.2022 23:01:31	1000.646973
12.12.2022 23:01:32	1000.646973
12.12.2022 23:01:33	1000.646973
12.12.2022 23:01:34	1000.646973
12.12.2022 23:01:35	1000.646973
12.12.2022 23:01:36	1000.646973
12.12.2022 23:01:37	1000.646973
12.12.2022 23:01:38	1000.646973
12.12.2022 23:01:39	1000.646973
12.12.2022 23:01:40	1000.646973
12.12.2022 23:01:41	1000.646973
12.12.2022 23:01:42	1000.646973
12.12.2022 23:01:43	1000.646973
12.12.2022 23:01:44	1000.646973
12.12.2022 23:01:45	1000.646973
12.12.2022 23:01:46	1000.646973
12.12.2022 23:01:47	1000.646973
12.12.2022 23:01:48	1000.646973
12.12.2022 23:01:49	1000.646973
12.12.2022 23:01:50	1000.646973
12.12.2022 23:01:51	1000.646973
12.12.2022 23:01:52	1000.646973
12.12.2022 23:01:53	1000.646973
12.12.2022 23:01:54	1000.646973
12.12.2022 23:01:55	1000.646973
12.12.2022 23:01:56	1000.646973
12.12.2022 23:01:57	1000.646973
12.12.2022 23:01:58	1000.646973
12.12.2022 23:01:59	1000.646973
12.12.2022 23:02:00	1000.646973
12.12.2022 23:02:01	1000.646973
12.12.2022 23:02:02	1000.646973
12.12.2022 23:02:03	1000.646973
12.12.2022 23:02:04	1000.646973
12.12.2022 23:02:05	1000.646973
12.12.2022 23:02:06	1000.646973
12.12.2022 23:02:07	1000.646973
12.12.2022 23:02:08	1000.646973
12.12.2022 23:02:09	1000.646973
12.12.2022 23:02:10	1000.646973
12.12.2022 23:02:11	1000.646973
12.12.2022 23:02:12	1000.646973
12.12.2022 23:02:13	1000.646973
12.12.2022 23:02:14	1000.646973
12.12.2022 23:02:15	1000.646973
12.12.2022 23:02:16	1000.646973
12.12.2022 23:02:17	1000.646973
12.12.2022 23:02:18	1000.646973
12.12.2022 23:02:19	1000.646973
12.12.2022 23:02:20	1000.646973
12.12.2022 23:02:21	1000.646973
12.12.2022 23:02:22	1000.646973
12.12.2022 23:02:23	1000.646973
12.12.2022 23:02:24	1000.646973
12.12.2022 23:02:25	1000.646973
12.12.2022 23:02:26	1000.646973
12.12.2022 23:02:27	1000.646973
12.12.2022 23:02:28	1000.646973
12.12.2022 23:02:29	1000.646973
12.12.2022 23:02:30	1000.646973
12.12.2022 23:02:31	1000.646973
12.12.2022 23:02:32	1000.646973
12.12.2022 23:02:33	1000.646973
12.12.2022 23:02:34	1000.646973
12.12.2022 23:02:35	1000.646973
12.12.2022 23:02:36	1000.646973
12.12.2022 23:02:37	1000.646973
12.12.2022 23:02:38	1000.646973
12.12.2022 23:02:39	1000.646973
12.12.2022 23:02:40	1000.646973
12.12.2022 23:02:41	1000.646973
12.12.2022 23:02:42	1000.646973
12.12.2022 23:02:43	1000.646973
12.12.2022 23:02:44	1000.646973
12.12.2022 23:02:45	1000.646973
12.12.2022 23:02:46	1000.646973
12.12.2022 23:02:47	1000.646973
12.12.2022 23:02:48	1000.646973
12.12.2022 23:02:49	1000.646973
12.12.2022 23:02:50	1000.646973
12.12.2022 23:02:51	1000.646973
12.12.2022 23:02:52	1000.646973
12.12.2022 23:02:53	1000.646973
12.12.2022 23:02:54	1000.646973
12.12.2022 23:02:55	1000.646973
12.12.2022 23:02:56	1000.646973
12.12.2022 23:02:57	1000.646973
12.12.2022 23:02:58	1000.646973
12.12.2022 23:02:59	1000.646973
12.12.2022 23:03:00	1000.646973
12.12.2022 23:03:01	1000.646973
